"","date","time","chamber","TA","Null","CO2L","DiffP","TS","Null.1","SoilM","CO2Flow","CO2CChamb","DPCChamb","LCO2slope","ValveTime","CondWater","TBox","doorcnt"
"207","2014-02-12","00:15:09",12,65.6,1,433.3,-4.3,1,1,-7.1,0,427.4,25.6,0.9893199,0,0,27.8,0
"208","2014-02-12","00:15:09",13,434.5,97.6,21.7,101.7,20.3,21.2,27.1,0,0.7,395.7,0,NA,NA,NA,NA
"209","2014-02-12","00:16:09",1,-51.1,1,433.9,72.2,1,1,-7.1,0,433.3,21.4,0.988271,0,4.66,27.9,0
"210","2014-02-12","00:16:09",2,-51.1,1,429.7,-5.7,1,1,-7.1,0,425.1,21.6,1.003926,0,0,27.8,0
"211","2014-02-12","00:16:09",3,22.6,1,418.6,81.9,1,1,-7.1,0,418,21.1,0.5104356,0,3.36,25.7,0
"212","2014-02-12","00:16:09",4,26.2,1,417.2,72.9,1,1,-7.1,0,418,22.3,1.012614,0,0,27.3,0
"213","2014-02-12","00:16:09",5,148.7,1,434.3,-10.4,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"214","2014-02-12","00:16:09",6,25.3,1,422.5,75.8,1,1,-7.1,0,426.3,21.8,0.4901225,0,4.06,27,0
"215","2014-02-12","00:16:09",7,22.7,1,460.5,-13.5,1,1,-7.1,0,462.7,19.9,0.5038131,0,4.2,24.9,0
"216","2014-02-12","00:16:09",8,-51.1,1,430.6,74.9,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.3,0
"217","2014-02-12","00:16:09",9,-51.1,1,421.9,-2.7,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.7,0
"218","2014-02-12","00:16:09",10,25,1,411.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.8,0
"219","2014-02-12","00:16:09",11,22.4,1,434.6,59.2,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28.1,0
"220","2014-02-12","00:16:09",12,65.6,1,433.3,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"221","2014-02-12","00:16:09",13,432.1,97.6,21.7,101.7,20.3,21.2,27.1,0,0.4,395.7,0,NA,NA,NA,NA
"222","2014-02-12","00:17:10",1,-51.1,1,433.9,72.2,1,1,-7.1,0,433.3,21.4,0.988271,0,4.66,27.8,0
"223","2014-02-12","00:17:10",2,-51.1,1,429.7,-5.7,1,1,-7.1,0,425.1,21.6,1.003926,0,4.15,27.8,0
"224","2014-02-12","00:17:10",3,22.6,1,418.6,81.9,1,1,-7.1,0,418,21.1,0.5104356,0,3.36,25.6,0
"225","2014-02-12","00:17:10",4,26.1,1,417.2,72.9,1,1,-7.1,0,418,22.3,1.012614,0,0,27.3,0
"226","2014-02-12","00:17:10",5,148.7,1,435.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"227","2014-02-12","00:17:10",6,25.3,1,421.5,76,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,27,0
"228","2014-02-12","00:17:10",7,22.7,1,461,-13.5,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.9,0
"229","2014-02-12","00:17:10",8,-51.1,1,430.6,75.1,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.3,0
"230","2014-02-12","00:17:10",9,-51.1,1,421.9,-2.7,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.7,0
"231","2014-02-12","00:17:10",10,25,1,411.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.8,0
"232","2014-02-12","00:17:10",11,22.4,1,434.6,59.2,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28.1,0
"233","2014-02-12","00:17:10",12,65.6,1,433.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"234","2014-02-12","00:17:10",13,396.9,97.7,21.6,101.7,20.4,21.2,27,0,0,396.9,0,NA,NA,NA,NA
"235","2014-02-12","00:18:10",1,-51.1,1,433.9,72.4,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.8,0
"236","2014-02-12","00:18:10",2,-51.1,1,429.7,-5.7,1,1,-7.1,0,425.1,21.6,1.003926,0,0,27.8,0
"237","2014-02-12","00:18:10",3,22.6,1,418.6,82.1,1,1,-7.1,0,418,21.1,0.5104356,0,3.36,25.6,0
"238","2014-02-12","00:18:10",4,26.1,1,418.2,72.9,1,1,-7.1,0,418,22.3,1.012614,0,0,27.3,0
"239","2014-02-12","00:18:10",5,148.7,1,435.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"240","2014-02-12","00:18:10",6,25.3,1,422,75.8,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,27,0
"241","2014-02-12","00:18:10",7,22.7,1,460,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.8,0
"242","2014-02-12","00:18:10",8,-51.1,1,430.6,75.1,1,1,-7.1,0,431,25.3,0.4784201,0,4.31,25.3,0
"243","2014-02-12","00:18:10",9,-51.1,1,421.9,-2.7,1,1,-7.1,0,420.4,20.2,0.994953,0,4.58,24.7,0
"244","2014-02-12","00:18:10",10,24.9,1,411.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.8,0
"245","2014-02-12","00:18:10",11,22.4,1,434.6,59.2,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28.1,0
"246","2014-02-12","00:18:10",12,65.6,1,433.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"247","2014-02-12","00:18:10",13,433.3,97.8,21.7,101.7,20.4,21.2,27.1,0,0,396.9,0,NA,NA,NA,NA
"248","2014-02-12","00:19:09",1,-51.1,1,433.6,72.4,1,1,-7.1,0,433.3,21.8,0.9877502,0,0,27.8,0
"249","2014-02-12","00:19:09",2,-51.1,1,429.7,-5.5,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.8,0
"250","2014-02-12","00:19:09",3,22.5,1,418.6,82.1,1,1,-7.1,0,418,21.1,0.5104356,0,3.36,25.6,0
"251","2014-02-12","00:19:09",4,26.1,1,417.2,72.9,1,1,-7.1,0,418,22.3,1.012614,0,0,27.3,0
"252","2014-02-12","00:19:09",5,148.7,1,435.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,4.6,27.3,0
"253","2014-02-12","00:19:09",6,25.3,1,424,76.1,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,26.9,0
"254","2014-02-12","00:19:09",7,22.7,1,460,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,4.2,24.8,0
"255","2014-02-12","00:19:09",8,-51.1,1,430.1,75.2,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"256","2014-02-12","00:19:09",9,-51.1,1,421.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.7,0
"257","2014-02-12","00:19:09",10,25,1,411.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.8,0
"258","2014-02-12","00:19:09",11,22.4,1,434.6,59.2,1,1,-7.1,0,434.5,20.1,1.015322,0,0,28.1,0
"259","2014-02-12","00:19:09",12,65.6,1,433.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"260","2014-02-12","00:19:09",13,428.6,98,21.8,101.7,20.4,21.2,27.1,0,0,396.9,0,NA,NA,NA,NA
"261","2014-02-12","00:20:09",1,-51.1,1,433.6,72,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.8,0
"262","2014-02-12","00:20:09",2,-51.1,1,429.4,-5.5,1,1,-7.1,0,428.6,21.7,1.003307,0,4.15,27.8,0
"263","2014-02-12","00:20:09",3,22.5,1,418,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.6,0
"264","2014-02-12","00:20:09",4,26.2,1,418.2,72.7,1,1,-7.1,0,418,22.3,1.012614,0,0,27.2,0
"265","2014-02-12","00:20:09",5,148.7,1,435.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"266","2014-02-12","00:20:09",6,25.3,1,424.4,76,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,26.9,0
"267","2014-02-12","00:20:09",7,22.7,1,459.5,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.8,0
"268","2014-02-12","00:20:09",8,-51.1,1,430.1,74.9,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"269","2014-02-12","00:20:09",9,-51.1,1,421.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.7,0
"270","2014-02-12","00:20:09",10,25,1,411.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"271","2014-02-12","00:20:09",11,22.4,1,434.6,59.2,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28.1,0
"272","2014-02-12","00:20:09",12,65.6,1,434.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,6.4,27.7,0
"273","2014-02-12","00:20:09",13,418,98,21.8,101.7,20.4,21.2,27.1,0,0,396.9,0,NA,NA,NA,NA
"274","2014-02-12","00:21:10",1,-51.1,1,433.6,72,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.8,0
"275","2014-02-12","00:21:10",2,-51.1,1,429.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.8,0
"276","2014-02-12","00:21:10",3,22.4,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.6,0
"277","2014-02-12","00:21:10",4,26.1,1,418.2,72.9,1,1,-7.1,0,418,22.3,1.013065,0,5.16,27.2,0
"278","2014-02-12","00:21:10",5,148.7,1,436.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"279","2014-02-12","00:21:10",6,25.3,1,422.5,76.1,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,26.9,0
"280","2014-02-12","00:21:10",7,22.7,1,459.5,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.8,0
"281","2014-02-12","00:21:10",8,-51.1,1,430.1,75.1,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"282","2014-02-12","00:21:10",9,-51.1,1,422.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,4.58,24.7,0
"283","2014-02-12","00:21:10",10,25,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,4.93,27.7,0
"284","2014-02-12","00:21:10",11,22.4,1,434.6,59,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28.1,0
"285","2014-02-12","00:21:10",12,65.6,1,434.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"286","2014-02-12","00:21:10",13,418,98,21.7,101.7,20.4,21.2,27.1,0,0,396.9,0,NA,NA,NA,NA
"287","2014-02-12","00:22:10",1,-51.1,1,432.6,71.8,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.8,0
"288","2014-02-12","00:22:10",2,-51.1,1,429.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.8,0
"289","2014-02-12","00:22:10",3,22.4,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.6,0
"290","2014-02-12","00:22:10",4,26.2,1,418.4,72.7,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"291","2014-02-12","00:22:10",5,148.6,1,436.3,-10.6,1,1,-7.1,0,431,21.3,1.017033,0,9.2,27.3,0
"292","2014-02-12","00:22:10",6,25.4,1,422,75.8,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,26.9,0
"293","2014-02-12","00:22:10",7,22.7,1,460,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,4.2,24.8,0
"294","2014-02-12","00:22:10",8,-51.1,1,430.1,74.7,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"295","2014-02-12","00:22:10",9,-51.1,1,422.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.6,0
"296","2014-02-12","00:22:10",10,25,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"297","2014-02-12","00:22:10",11,22.4,1,434.6,59,1,1,-7.1,0,434.5,20.1,1.015322,0,0,28,0
"298","2014-02-12","00:22:10",12,65.6,1,435.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.7,0
"299","2014-02-12","00:22:10",13,396.9,97.9,21.6,101.7,20.3,21.2,27.1,0,0,396.9,0,NA,NA,NA,NA
"300","2014-02-12","00:23:09",1,-51.1,1,433.6,71.8,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.8,0
"301","2014-02-12","00:23:09",2,-51.1,1,430.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,4.15,27.8,0
"302","2014-02-12","00:23:09",3,22.4,1,418.9,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.5,0
"303","2014-02-12","00:23:09",4,26.1,1,418.4,72.9,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"304","2014-02-12","00:23:09",5,148.7,1,436.3,-10.6,1,1,-7.1,0,435.7,20.4,1.017,0,9.2,27.3,0
"305","2014-02-12","00:23:09",6,25.3,1,423.5,76.1,1,1,-7.1,0,426.3,21.8,0.4901225,0,0,26.8,0
"306","2014-02-12","00:23:09",7,22.7,1,460.5,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.8,0
"307","2014-02-12","00:23:09",8,-51.1,1,430.1,75.1,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"308","2014-02-12","00:23:09",9,-51.1,1,422.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.6,0
"309","2014-02-12","00:23:09",10,25,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"310","2014-02-12","00:23:09",11,22.4,1,434.6,59,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"311","2014-02-12","00:23:09",12,65.6,1,435.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"312","2014-02-12","00:23:09",13,435.7,97.9,21.6,101.7,20.3,21.1,27.1,0,0,396.9,0,NA,NA,NA,NA
"313","2014-02-12","00:24:09",1,-51.1,1,433.6,71.8,1,1,-7.1,0,433.3,21.8,0.9877502,0,0,27.7,0
"314","2014-02-12","00:24:09",2,-51.1,1,430.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.7,0
"315","2014-02-12","00:24:09",3,22.3,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,6.72,25.5,0
"316","2014-02-12","00:24:09",4,26.2,1,418.4,72.7,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"317","2014-02-12","00:24:09",5,148.6,1,436.3,-10.4,1,1,-7.1,0,435.7,20.4,1.017,0,9.2,27.2,0
"318","2014-02-12","00:24:09",6,25.3,1,423,76,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.8,0
"319","2014-02-12","00:24:09",7,22.7,1,463,-13.3,1,1,-7.1,0,462.7,19.9,0.5038131,0,0,24.8,0
"320","2014-02-12","00:24:09",8,-51.1,1,430.1,75.1,1,1,-7.1,0,431,25.3,0.4784201,0,4.31,25.2,0
"321","2014-02-12","00:24:09",9,-51.1,1,422.9,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,4.58,24.6,0
"322","2014-02-12","00:24:09",10,25,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"323","2014-02-12","00:24:09",11,22.4,1,434.6,59,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"324","2014-02-12","00:24:09",12,65.6,1,435.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"325","2014-02-12","00:24:09",13,426.3,97.8,21.6,101.7,20.3,21.1,27.1,0,0,396.9,0,NA,NA,NA,NA
"326","2014-02-12","00:25:10",1,-51.1,1,433.6,71.8,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.7,0
"327","2014-02-12","00:25:10",2,-51.1,1,430.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.7,0
"328","2014-02-12","00:25:10",3,22.3,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.5,0
"329","2014-02-12","00:25:10",4,26,1,417.4,72.9,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"330","2014-02-12","00:25:10",5,148.6,1,437.3,-10.4,1,1,-7.1,0,435.7,20.4,1.017,0,13.8,27.2,0
"331","2014-02-12","00:25:10",6,25.3,1,426.1,76.1,1,1,-7.1,0,426.3,21.8,0.4920009,0,4.06,26.8,0
"332","2014-02-12","00:25:10",7,22.7,1,464,-13.3,1,1,-7.1,0,462.7,20,0.5047812,0,0,24.7,0
"333","2014-02-12","00:25:10",8,-51.1,1,430.1,75.2,1,1,-7.1,0,431,25.3,0.4784201,0,0,25.2,0
"334","2014-02-12","00:25:10",9,-51.1,1,423.8,-2.7,1,1,-7.1,0,420.4,20.2,0.994953,0,0,24.6,0
"335","2014-02-12","00:25:10",10,25,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"336","2014-02-12","00:25:10",11,22.4,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"337","2014-02-12","00:25:10",12,65.5,1,435.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"338","2014-02-12","00:25:10",13,462.7,98,21.6,101.7,20.3,21.1,27.2,0,0,396.9,0,NA,NA,NA,NA
"339","2014-02-12","00:26:10",1,-51.1,1,433.6,71.6,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.7,0
"340","2014-02-12","00:26:10",2,-51.1,1,430.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,4.15,27.7,0
"341","2014-02-12","00:26:10",3,22.3,1,418.4,81.7,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.5,0
"342","2014-02-12","00:26:10",4,26.1,1,417.4,72.7,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"343","2014-02-12","00:26:10",5,148.6,1,437.3,-10.4,1,1,-7.1,0,435.7,20.4,1.017,0,9.2,27.2,0
"344","2014-02-12","00:26:10",6,25.3,1,425.1,75.8,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.8,0
"345","2014-02-12","00:26:10",7,22.7,1,462.4,-13.3,1,1,-7.1,0,462.7,20,0.5047812,0,0,24.7,0
"346","2014-02-12","00:26:10",8,-51.1,1,429.6,74.9,1,1,-7.1,0,431,25.2,0.4789605,0,0,25.2,0
"347","2014-02-12","00:26:10",9,-51.1,1,423.8,-2.7,1,1,-7.1,0,420.4,20.2,0.994953,0,4.58,24.6,0
"348","2014-02-12","00:26:10",10,24.9,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"349","2014-02-12","00:26:10",11,22.4,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015322,0,0,28,0
"350","2014-02-12","00:26:10",12,65.5,1,436.2,-4.5,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"351","2014-02-12","00:26:10",13,431,98,21.6,101.7,20.3,21.1,27.2,0,0,396.9,0,NA,NA,NA,NA
"352","2014-02-12","00:27:09",1,-51.1,1,433.6,71.5,1,1,-7.1,0,433.3,21.8,0.9877502,0,0,27.7,0
"353","2014-02-12","00:27:09",2,-51.1,1,430.4,-5.9,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.7,0
"354","2014-02-12","00:27:09",3,22.2,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,6.72,25.5,0
"355","2014-02-12","00:27:09",4,26,1,417.4,72.9,1,1,-7.1,0,418,22.3,1.013065,0,0,27.2,0
"356","2014-02-12","00:27:09",5,148.6,1,437.3,-10.4,1,1,-7.1,0,435.7,20.4,1.017,0,9.2,27.2,0
"357","2014-02-12","00:27:09",6,25.2,1,425.1,76.1,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.8,0
"358","2014-02-12","00:27:09",7,22.7,1,461.9,-13.3,1,1,-7.1,0,462.7,20,0.5047812,0,4.2,24.7,0
"359","2014-02-12","00:27:09",8,-51.1,1,429.6,75.1,1,1,-7.1,0,431,25.2,0.4789605,0,4.31,25.2,0
"360","2014-02-12","00:27:09",9,-51.1,1,424.8,-2.9,1,1,-7.1,0,420.4,20.2,0.994953,0,4.58,24.6,0
"361","2014-02-12","00:27:09",10,24.9,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.7,0
"362","2014-02-12","00:27:09",11,22.4,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"363","2014-02-12","00:27:09",12,65.5,1,435.2,-4.5,1,1,-7.1,0,432.1,25.3,0.989091,0,6.4,27.6,0
"364","2014-02-12","00:27:09",13,396.9,98,21.6,101.7,20.5,21.1,27.2,0,0,396.9,0,NA,NA,NA,NA
"365","2014-02-12","00:28:09",1,-51.1,1,433.6,71.6,1,1,-7.1,0,433.3,21.8,0.9877502,0,0,27.6,0
"366","2014-02-12","00:28:09",2,-51.1,1,431.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.7,0
"367","2014-02-12","00:28:09",3,22.2,1,418.4,81.9,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.5,0
"368","2014-02-12","00:28:09",4,26,1,417.4,72.9,1,1,-7.1,0,418,22.3,1.013065,0,5.16,27.1,0
"369","2014-02-12","00:28:09",5,148.6,1,437.3,-10.4,1,1,-7.1,0,435.7,20.4,1.017,0,13.8,27.2,0
"370","2014-02-12","00:28:09",6,25.2,1,424.6,76,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.8,0
"371","2014-02-12","00:28:09",7,22.7,1,461.4,-13.5,1,1,-7.1,0,462.7,20,0.5047812,0,0,24.7,0
"372","2014-02-12","00:28:09",8,-51.1,1,430.1,74.9,1,1,-7.1,0,431,25.2,0.4789605,0,0,25.2,0
"373","2014-02-12","00:28:09",9,-51.1,1,423.8,-2.9,1,1,-7.1,0,423.9,20.2,0.9953557,0,0,24.6,0
"374","2014-02-12","00:28:09",10,24.9,1,412.3,-3.6,1,1,-7.1,0,411,21.4,1.036048,0,0,27.6,0
"375","2014-02-12","00:28:09",11,22.4,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"376","2014-02-12","00:28:09",12,65.5,1,436.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"377","2014-02-12","00:28:09",13,423.9,97.9,21.5,101.7,20.5,21,27.2,0,0,396.9,0,NA,NA,NA,NA
"378","2014-02-12","00:29:10",1,-51.1,1,433.6,71.5,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.7,0
"379","2014-02-12","00:29:10",2,-51.1,1,431.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,4.15,27.7,0
"380","2014-02-12","00:29:10",3,22.2,1,418.4,81.7,1,1,-7.1,0,418,21.4,0.5102264,0,6.72,25.5,0
"381","2014-02-12","00:29:10",4,25.9,1,417.4,72.9,1,1,-7.1,0,418,22.3,1.013065,0,0,27.1,0
"382","2014-02-12","00:29:10",5,148.6,1,437.3,-10.6,1,1,-7.1,0,435.7,20.4,1.017,0,9.2,27.2,0
"383","2014-02-12","00:29:10",6,25.2,1,424.1,76,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.8,0
"384","2014-02-12","00:29:10",7,22.7,1,461.4,-13.5,1,1,-7.1,0,462.7,20,0.5047812,0,0,24.7,0
"385","2014-02-12","00:29:10",8,-51.1,1,429.6,75.1,1,1,-7.1,0,431,25.2,0.4789605,0,0,25.1,0
"386","2014-02-12","00:29:10",9,-51.1,1,425,-2.9,1,1,-7.1,0,423.9,20.2,0.9953557,0,4.58,24.6,0
"387","2014-02-12","00:29:10",10,24.9,1,412.3,-3.6,1,1,-7.1,0,413.3,20.8,1.037305,0,0,27.6,0
"388","2014-02-12","00:29:10",11,22.3,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015322,0,4.5,28,0
"389","2014-02-12","00:29:10",12,65.5,1,437.2,-4.3,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"390","2014-02-12","00:29:10",13,413.3,98,21.6,101.7,20.5,21,27.2,0,0,396.9,0,NA,NA,NA,NA
"391","2014-02-12","00:30:09",1,-51.1,1,433.6,71.6,1,1,-7.1,0,433.3,21.8,0.9877502,0,0,27.7,0
"392","2014-02-12","00:30:09",2,-51.1,1,431.4,-5.9,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.7,0
"393","2014-02-12","00:30:09",3,22.2,1,417.9,81.7,1,1,-7.1,0,418,21.4,0.5102264,0,3.36,25.5,0
"394","2014-02-12","00:30:09",4,26,1,417.4,72.7,1,1,-7.1,0,418,22.3,1.013065,0,0,27.1,0
"395","2014-02-12","00:30:09",5,148.6,1,438.3,-10.6,1,1,-7.1,0,435.7,20.4,1.017,0,4.6,27.2,0
"396","2014-02-12","00:30:09",6,25.2,1,423.6,75.8,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.7,0
"397","2014-02-12","00:30:09",7,22.7,1,460.9,-13.5,1,1,-7.1,0,462.7,20,0.5047812,0,0,24.7,0
"398","2014-02-12","00:30:09",8,-51.1,1,430.1,74.9,1,1,-7.1,0,431,25.2,0.4789605,0,0,25.1,0
"399","2014-02-12","00:30:09",9,-51.1,1,425,-2.9,1,1,-7.1,0,423.9,20.2,0.9953557,0,0,24.5,0
"400","2014-02-12","00:30:09",10,24.9,1,412.8,-3.6,1,1,-7.1,0,413.3,20.8,1.037305,0,0,27.6,0
"401","2014-02-12","00:30:09",11,22.3,1,434.6,58.9,1,1,-7.1,0,434.5,20.1,1.015206,0,4.5,27.9,0
"402","2014-02-12","00:30:09",12,65.5,1,437.2,-4.5,1,1,-7.1,0,432.1,25.3,0.989091,0,0,27.6,0
"403","2014-02-12","00:30:09",13,434.5,98.1,21.5,101.7,20.5,21,27.2,0,0,396.9,0,NA,NA,NA,NA
"404","2014-02-12","00:31:10",1,-51.1,1,433.6,71.6,1,1,-7.1,0,433.3,21.8,0.9877502,0,4.66,27.7,0
"405","2014-02-12","00:31:10",2,-51.1,1,431.4,-5.7,1,1,-7.1,0,428.6,21.7,1.003307,0,0,27.6,0
"406","2014-02-12","00:31:10",3,22.1,1,417.9,81.7,1,1,-7.1,0,418,21.4,0.5102264,0,6.72,25.4,0
"407","2014-02-12","00:31:10",4,25.9,1,417.4,72.5,1,1,-7.1,0,418,22.3,1.013065,0,0,27.1,0
"408","2014-02-12","00:31:10",5,148.6,1,438.3,-10.6,1,1,-7.1,0,435.7,20.4,1.017,0,13.8,27.2,0
"409","2014-02-12","00:31:10",6,25.1,1,425.6,76,1,1,-7.1,0,426.3,21.8,0.4920009,0,0,26.7,0
"410","2014-02-12","00:31:10",7,22.7,1,461.4,-13.5,1,1,-7.1,0,462.7,20,0.5047812,0,4.2,24.7,0
"411","2014-02-12","00:31:10",8,-51.1,1,430.1,74.9,1,1,-7.1,0,431,25.2,0.4789605,0,0,25.1,0
"412","2014-02-12","00:31:10",9,-51.1,1,426,-2.9,1,1,-7.1,0,423.9,20.2,0.9953557,0,4.58,24.5,0
"413","2014-02-12","00:31:10",10,24.9,1,412.8,-3.6,1,1,-7.1,0,413.3,20.8,1.037305,0,0,27.6,0
"414","2014-02-12","00:31:10",11,22.2,1,435.5,59,1,1,-7.1,0,434.5,20.1,1.015206,0,4.5,27.9,0
