"chamber","T_treatment","Water_treatment","position","timepoint","DateTime","Code","Obs","FTime","Ebal","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","campaign","Unit","User"
"C04","elevated","control","low",2,2013-07-10 09:36:01,"4low",13,6747.5,0,2.2939092058,0.169573734,378.66871848,1.0725250688,0.6810973614,15.37130928,6,1.420000017,1,2.840000033,16.119895554,15.37130928,16.08494606,408.8651245,405.5897644,9.1270217894,10.400924302,51.142245486,58.280413818,499.8983887,41.123402404,99.673907466,103.0305649,-6.62491703,0.090155542,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833163981,0.0010725252,288.52130926,289.26989554,6.5797442378,-0.3952676008,1.7527104684,17.011558374,6.6106340756,15.745602418,1.7952625718,0.160019041,1.071613107,0.7236494648,0.1008285758,39.014452144,0.9336248314,62.820285826,404.4993498,0.0035625234,1,"ROS1","Mike"
"C04","elevated","control","low",3,2013-07-10 11:39:50,"4low",28,14178.6,0,11.15973826,0.2049463702,299.3251046,1.745519293,0.917906591,23.321270372,6,1.420000017,1,2.840000033,24.495531462,23.321270372,24.620776366,411.1032959,396.87555542,16.957546232,19.013030244,56.575856782,63.43357773,499.83306884,299.13717652,158.54660338,102.93550262,-7.774971962,-0.162642539,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330551148,0.0017455194,296.47127036,297.64553144,47.86194717,-0.188215992,2.875022417,27.930328624,8.9172983828,23.908400918,2.9785372384,0.1911515262,1.957115826,1.0214214124,0.1206369536,30.811180092,0.7542035954,69.506128224,391.57075032,0.0198091004,1,"ROS1","Mike"
"C04","elevated","control","low",4,2013-07-10 13:15:45,"4low",33,19932.7,0,2.8505238578,0.1931490736,375.3385124,1.2516876,0.6986638964,19.064880754,6,1.420000017,1,2.840000033,19.895269778,19.064880754,19.892090226,408.63589478,404.6066101,13.260355186,14.740580556,58.473844146,65.00115662,499.88489992,60.001091002,160.60212404,102.80879668,-7.457345009,-0.042563498,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331414998,0.0012516876,292.21488074,293.04526976,9.600174346,-0.4374532084,2.2141252402,21.536340288,6.7957597296,19.480075266,2.2721175782,0.1808489738,1.515461344,0.756656234,0.1140748788,38.588100842,0.9276627952,69.908760058,403.2516076,0.0049417758,1,"ROS1","Mike"
"C04","elevated","control","low",5,2013-07-10 15:08:44,"4low",48,26711.3,0,1.0071647406,0.1550368046,392.4450023,1.16099149,0.796064563,20.0117733,6,1.420000017,1,2.840000033,20.940117262,20.0117733,20.961743926,410.12440796,408.3465271,13.734332464,15.106764986,56.75007019,62.420941164,499.8946411,29.884234238,136.0600769,102.75263976,-7.232705116,0.010290086,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331577352,0.0011609916,293.16177328,294.09011726,4.7814773712,-0.4328336612,2.3483245436,22.854152904,7.7473879196,20.47594528,2.416674835,0.1470113524,1.5522599806,0.8644148544,0.092570933,40.324759994,0.9610585586,67.233606776,407.86776922,0.001660241,1,"ROS1","Mike"
"C04","elevated","control","low",6,2013-07-10 16:42:30,"4low",53,32339.8,0,0.0208890976,0.1268039038,406.25332536,0.8336213094,0.694116352,17.679135132,6,1.420000017,1,2.840000033,18.522792814,17.679135132,18.521843336,411.42186892,410.9856079,12.011940002,12.99943409,57.666252138,62.406953428,499.9227539,10.150572968,18.956637952,102.75335234,-7.450692177,0.049281061,0.800000006,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8332045896,0.0008336214,290.82913512,291.67279282,1.6240916384,-0.3129243368,2.0298517816,19.754603974,6.7551698832,18.100963974,2.0844651776,0.1213838526,1.33573543,0.7487297476,0.076333932,41.743891342,0.9884852808,66.72111089,410.97567822,3.3931e-05,1,"ROS1","Mike"
"C04","elevated","control","top",1,2013-07-10 07:47:21,"4top",3,225.9,0,3.6235957434,0.1211364736,351.22166978,0.9270538846,0.8123513178,13.311851692,6,1.420000017,1,2.840000033,14.214686014,13.311851692,14.196048738,410.43214722,405.63139038,5.9063838004,7.0113232612,37.372695162,44.364206696,499.87573242,74.387016296,30.57060585,102.93361358,-6.573586464,0.153168142,0.8666666686,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331262206,0.000927054,286.46185172,287.36468602,11.90192234,-0.2381246676,1.5340521558,14.903315866,7.891992603,13.763268854,1.579810028,0.1161808234,0.721700838,0.85810919,0.0730425602,36.15251582,0.8658635498,48.649019528,403.90890652,0.004364576,1,"ROS1","Mike"
"C04","elevated","control","top",2,2013-07-10 09:40:13,"4top",18,6997.3,0,7.116503573,0.1102006438,289.1840948,0.7436212456,0.7123182674,15.524040412,6,1.420000017,1,2.840000033,16.196800232,15.524040412,16.18968773,408.68134768,399.7830078,9.381826973,10.265190504,52.313687136,57.239382172,499.89915772,190.84177858,165.44056702,103.03242186,-6.62491703,0.090155542,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331652628,0.0007436212,288.6740404,289.34680022,30.534683888,0.0568582202,1.7699657056,17.178725622,6.9135351158,15.860420324,1.8084963894,0.106084214,1.0576474382,0.7508489512,0.0666605764,29.795337618,0.7233525272,60.71953125,396.40016284,0.0109008984,1,"ROS1","Mike"
"C04","elevated","control","top",3,2013-07-10 11:36:01,"4top",23,13949.5,0,12.787194256,0.1216952102,215.1514224,1.3491638758,1.1604255886,24.867147064,6,1.420000017,1,2.840000033,25.186734392,24.867147064,25.314975358,411.03581544,395.0466797,17.783288956,19.371410752,56.9370018,62.021716308,499.84663696,999.23354492,553.09477538,102.94315644,-7.774971962,-0.162642539,0.6666666748,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833077728,0.001349164,298.01714708,298.33673438,159.8773636,1.2326780232,3.1545797548,30.643899632,11.272488884,25.02694073,3.1847884074,0.1166946558,1.9941541666,1.1906342408,0.073367527,22.148366592,0.5446220068,63.821301434,388.96825996,0.0209814974,1,"ROS1","Mike"
"C04","elevated","control","top",4,2013-07-10 13:20:27,"4top",38,20215.9,0,11.323904344,0.1443545676,260.68134608,1.0795764956,0.7928650866,19.74294815,6,1.420000017,1,2.840000033,20.158374026,19.74294815,20.14647865,409.85975342,395.7555115,13.47656746,14.75320549,58.463022614,64.001242828,499.8986206,449.57631838,287.7262329,102.80166782,-7.457345009,-0.042563498,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331643678,0.0010795764,292.89294814,293.30837402,71.93220933,0.343975522,2.3095192166,22.465775758,7.7125702674,19.950661086,2.3394532386,0.1373719666,1.5166541302,0.8227991084,0.0864586566,26.798477314,0.6586927786,66.710771038,390.3726697,0.0193514496,1,"ROS1","Mike"
"C04","elevated","control","top",5,2013-07-10 15:04:40,"4top",43,26463.5,0,9.4556967578,0.1265429716,268.05680724,1.0534797958,0.876473724,20.373384856,6,1.420000017,1,2.840000033,20.94574356,20.373384856,20.956160354,408.6328064,396.7807129,13.5952261,14.841024782,56.155710602,61.301553344,499.84570314,349.9531128,267.36557618,102.752388,-7.232705116,0.010290086,0.7333333434,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330761718,0.0010534796,293.52338484,294.09574356,55.992496794,0.1882276,2.4014244586,23.37098443,8.529959649,20.659564208,2.4441903738,0.1211442844,1.5249507346,0.9192396392,0.0761823856,27.543477106,0.6755793502,64.378199396,392.28592752,0.0155178888,1,"ROS1","Mike"
"C04","elevated","control","top",6,2013-07-10 16:47:53,"4top",58,32656.9,0,3.2336582258,0.104034184,350.48354648,0.704568997,0.7095900684,17.759568788,6,1.420000017,1,2.840000033,18.436886598,17.759568788,18.442063904,410.22841186,406.00374756,12.113868906,12.948602866,58.47229004,62.50145798,499.88084106,71.069671632,42.456134032,102.75836792,-7.450692177,0.049281061,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331347352,0.000704569,290.9095688,291.58688658,11.371147208,-0.1494027656,2.0401673662,19.85402656,6.9054236926,18.098227692,2.0841067566,0.1003578644,1.3305772978,0.7535294588,0.0630439146,36.015117378,0.8632518724,65.888619902,404.4666213,0.0052677232,1,"ROS1","Mike"
"C05","ambient","control","low",1,2013-07-10 08:20:09,"5low",43,4777.5,0,1.6385100488,0.0779237848,369.68076108,0.4409792982,0.5924567702,11.65168457,6,1.420000017,1,2.840000033,12.346145632,11.65168457,12.470718766,409.90262448,407.7197876,7.0802118302,7.6055718422,50.628444672,54.385151672,499.80062864,30.541571808,49.344191742,102.97426298,2.090019226,0.136146605,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833001048,0.0004409794,284.80168458,285.49614564,4.88665138,-0.002615146,1.3756349248,13.359016952,5.7534451096,11.9989151,1.4075224174,0.075842771,0.7831781544,0.6243442628,0.0475844062,38.06760371,0.906702995,57.63820023,406.94091838,0.0023207554,1,"UWS4","John"
"C05","ambient","control","low",2,2013-07-10 09:20:28,"5low",48,8397.1,0,2.6960990972,0.1305166328,367.73031328,0.607378737,0.4963610742,10.946636392,6,1.420000017,1,2.840000033,11.517329598,10.946636392,11.587641334,408.60786742,405.07592162,7.200594616,7.9239614488,54.415717314,59.882304382,499.80111694,40.54424057,39.756577302,103.03897704,2.492912292,0.139844954,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330018616,0.0006073788,284.09663638,284.66732958,6.4870783462,-0.0050724636,1.3128379618,12.741178108,4.8172166576,11.231982994,1.3379423894,0.1247820528,0.8164768876,0.5214655016,0.0784844926,37.890551692,0.90780641,63.47552044,403.79432526,0.0042386352,1,"UWS4","John"
"C05","ambient","control","low",3,2013-07-10 11:48:36,"5low",108,17287.1,0,8.7890735262,0.1630495506,304.54619022,1.1373780794,0.7460794112,18.423283766,6,1.420000017,1,2.840000033,19.154135514,18.423283766,19.328640746,410.2501892,399.15352782,12.073239324,13.420382118,55.79924164,62.025341798,499.77512818,299.58310548,178.2156067,102.90185546,2.415306091,0.044068396,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329585468,0.0011373782,291.57328376,292.30413552,47.933295804,0.001756757,2.1270616376,20.670780074,7.250397957,18.78870964,2.176274427,0.1541968094,1.3809822262,0.7952922006,0.097131102,31.338368372,0.7629798954,66.253654942,394.97562322,0.0147429472,1,"UWS4","John"
"C05","ambient","control","low",4,2013-07-10 13:28:01,"5low",143,23252.2,0,3.0142716046,0.1347976416,364.91948578,0.758729613,0.5968480944,16.357883454,6,1.420000017,1,2.840000033,17.03245964,16.357883454,17.129571152,409.7520569,405.76376344,11.454177664,12.353795432,60.42905426,65.175186154,499.78322756,58.943072508,94.551324462,102.8008484,2.845817566,0.103945792,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832972046,0.0007587296,289.50788348,290.18245962,9.4308913906,-0.005456216,1.8668287458,18.159662832,5.8058673998,16.695171548,1.9073125726,0.1286895132,1.2699806512,0.6373319212,0.0809582908,37.514032826,0.899339727,69.004604374,404.33092306,0.0051442682,1,"UWS4","John"
"C05","ambient","control","low",5,2013-07-10 15:18:23,"5low",188,29871.9,0,1.4193876628,0.0876639648,377.88955768,0.549135047,0.65355113,16.504142762,6,1.420000017,1,2.840000033,17.277296828,16.504142762,17.39602089,410.49857788,408.52526856,11.324743844,11.97609272,58.807642364,62.189997866,499.78611452,29.662960052,107.70888518,102.76631012,2.549797058,0.101434767,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329768576,0.0005491352,289.65414276,290.42729684,4.7460735022,-0.0036435482,1.8842899894,18.335678154,6.3595854352,16.890719794,1.9311344944,0.0850389812,1.2307388594,0.7003956352,0.0533791286,38.834316146,0.925008816,65.836570358,407.85055962,0.002291263,1,"UWS4","John"
"C05","ambient","control","low",6,2013-07-10 16:48:57,"5low",223,35302.6,0,0.1605072946,0.1638790092,404.48950236,0.7620487176,0.4986857438,14.17372055,6,1.420000017,1,2.840000033,14.955194852,14.17372055,15.048273276,409.87978516,409.3126465,10.03050289,10.935329246,60.405233002,65.854234314,499.79675292,10.976903724,5.6315279006,102.76479798,2.760215759,0.126621306,0.8000000122,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329945884,0.0007620488,287.32372054,288.10519488,1.7563045568,-0.0079000842,1.622452644,15.788019594,4.8526903472,14.564457702,1.6639837176,0.1549383996,1.1237668998,0.5402168178,0.0976019376,41.567281868,0.9882163614,70.546778956,409.236349,0.0002766294,1,"UWS4","John"
"C05","ambient","control","top",1,2013-07-10 08:16:04,"5top",38,4530.8,0,4.0100836534,0.1749331758,362.98782252,0.8643807662,0.5345193098,11.335909842,6,1.420000017,1,2.840000033,12.074269104,11.335909842,12.197126962,410.02885132,404.79494626,6.8621538162,7.8916046144,49.957202146,57.451722718,499.81566162,75.225473024,69.804327394,102.97915498,2.17855072,0.128721297,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8330261026,0.0008643808,284.48590984,285.2242691,12.036075414,-0.0064536598,1.3471900834,13.082162938,5.1905583238,11.705089474,1.3804976286,0.164783134,0.8126707736,0.5678268554,0.1038556898,37.38017943,0.8967201152,62.229408644,402.88874458,0.0061939496,1,"UWS4","John"
"C05","ambient","control","top",2,2013-07-10 09:26:07,"5top",53,8735.6,0,7.687690611,0.1869864532,327.0875403,0.8208449236,0.4768472216,11.40902748,6,1.420000017,1,2.840000033,11.934093284,11.40902748,12.017954828,408.89522706,399.2725769,7.533913708,8.5109638214,55.383932498,62.56651306,499.78528444,190.54919434,95.374667358,103.02979126,2.690971375,0.130760252,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832975474,0.000820845,284.55902746,285.0840933,30.487870412,-0.0001664288,1.3537300504,13.139209842,4.6282460204,11.671560384,1.3774430632,0.1754356884,0.8768828288,0.5005602342,0.1106296866,33.699760922,0.8192085046,66.589567198,395.61821698,0.012939774,1,"UWS4","John"
"C05","ambient","control","top",3,2013-07-10 11:53:27,"5top",113,17577.1,0,18.712776658,0.2310583228,244.54266572,1.6486892282,0.779888638,19.05570984,6,1.420000017,1,2.840000033,19.014348984,19.05570984,19.152207944,410.23754884,387.005426,11.97426033,13.926070404,55.824406432,64.923811338,499.76055906,999.68619382,306.26796266,102.8983551,2.789787292,0.044656813,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329342652,0.0016486892,292.20570984,292.16434898,159.94978742,0.0269464954,2.2128583762,21.50528426,7.5792138558,19.035029412,2.210005488,0.2136740972,1.4329697386,0.7770357496,0.1350064562,25.163038188,0.6318841698,66.820331664,378.1102682,0.0330695532,1,"UWS4","John"
"C05","ambient","control","top",4,2013-07-10 13:23:32,"5top",138,22981.4,0,12.573036384,0.159179453,258.46827426,0.9124559326,0.6126915284,16.592738722,6,1.420000017,1,2.840000033,16.727827834,16.592738722,16.807930374,409.57468874,394.0481262,11.391286086,12.473095702,61.269962308,67.08863678,499.75974122,449.98190306,259.07733154,102.80094452,3.139823914,0.096533835,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329329022,0.0009124558,289.74273874,289.87782784,71.997102882,0.0106447684,1.8949375466,18.433075318,5.959979615,16.660283278,1.903090038,0.1507310904,1.2822460184,0.6208440198,0.0949312046,26.570782676,0.655930529,68.902485692,388.0715069,0.0223235442,1,"UWS4","John"
"C05","ambient","control","top",5,2013-07-10 15:22:18,"5top",193,30107.5,0,11.125514088,0.1523892348,271.19982998,0.9338325736,0.6531951188,16.860883712,6,1.420000017,1,2.840000033,17.30802002,16.860883712,17.421732712,410.60532226,396.80360718,11.292738726,12.399958802,58.52717209,64.265588378,499.76686404,349.85241088,134.16281434,102.76549224,2.73525238,0.092908919,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329447732,0.0009338326,290.0108837,290.45802002,55.976384492,0.0062360434,1.9274829888,18.756130546,6.3561717448,17.084451866,1.9549926904,0.1446286942,1.27428787,0.6807048208,0.0910595424,27.869984006,0.6834609488,67.328330924,391.5150706,0.0191324138,1,"UWS4","John"
"C05","ambient","control","top",6,2013-07-10 16:44:51,"5top",218,35059.1,0,3.8499590628,0.0924359828,333.47338626,0.4725859902,0.5353106982,14.224446296,6,1.420000017,1,2.840000033,14.809544944,14.224446296,14.909731674,409.92875976,405.07686158,10.069591904,10.630923462,61.212181092,64.624462888,499.77094728,68.982211304,29.953895948,102.76450804,2.799736023,0.129037917,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329515788,0.000472586,287.37444628,287.95954496,11.037153564,-0.0012595464,1.627792318,15.84002442,5.209100959,14.516995622,1.6588897384,0.0895221756,1.0924816198,0.5664081186,0.0562060486,34.26922833,0.8232348318,67.72375027,403.24677542,0.0064658662,1,"UWS4","John"
"C06","elevated","control","low",1,2013-07-10 07:57:40,"6low",13,1640.8,0,1.1332974902,0.0886647812,383.28462928,0.5066216132,0.5988383648,13.853884314,6,1.420000017,1,2.840000033,14.55111103,13.853884314,14.70551796,409.60133666,407.99503174,9.0205165864,9.6219797134,55.841764834,59.565141294,500.52633668,29.063577652,34.208554074,102.92062228,1.168080449,0.239660114,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8342105612,0.0005066216,287.00388432,287.70111104,4.6501723206,-0.1269973306,1.5891385048,15.44042846,5.8184487468,14.202497672,1.6254799042,0.0859804612,0.9903001402,0.6351797642,0.0539726786,39.447892876,0.9394344086,62.993913452,407.4563164,0.0017521108,1,"HIE3","Mike"
"C06","elevated","control","low",2,2013-07-10 09:57:49,"6low",74,8851.6,0,1.342171591,0.1141508676,383.74660102,0.693151185,0.640745354,16.512601472,6,1.420000017,1,2.840000033,16.94947929,16.512601472,17.036850738,409.12730712,407.1800354,11.261281014,12.082161906,59.84499359,64.207339476,500.5182007,39.893122864,131.46454162,103.00796662,1.836903691,0.231482357,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8341970012,0.0006931512,289.66260148,290.0994793,6.3828995158,-0.234831073,1.8853042832,18.302509474,6.22034757,16.731040382,1.9116625886,0.1097399564,1.2445589292,0.6671036596,0.0689705802,39.528957078,0.9424493894,66.82290996,406.5420313,0.0022061264,1,"HIE3","Mike"
"C06","elevated","control","low",3,2013-07-10 11:33:01,"6low",89,14570.4,0,8.7250443456,0.108648488,260.49728218,1.0208934876,0.9805880118,23.261200334,6,1.420000017,1,2.840000033,23.797776794,23.261200334,24.083489992,409.25975954,398.30978392,17.109797286,18.311554718,59.496723174,63.675655366,500.36688234,301.11763918,172.37868652,102.88740998,2.480397224,0.163254589,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8339448038,0.0010208934,296.41120034,296.9477768,48.17882119,0.109195717,2.864616472,27.842244542,9.5306898244,23.529488564,2.9113718652,0.1046451156,1.8840284606,1.0273434046,0.0657514668,26.801890302,0.6540066486,66.251527998,394.16231572,0.0146652178,1,"HIE3","Mike"
"C06","elevated","control","low",4,2013-07-10 13:43:54,"6low",154,22429.9,0,2.4264026718,0.1327183388,372.46245844,0.967302861,0.7694418644,19.559892654,6,1.420000017,1,2.840000033,20.157788848,19.559892654,20.260173034,410.99600828,407.61427612,13.591034508,14.733650206,58.935712432,63.890511322,500.45746458,60.150860596,174.4557068,102.756308,2.086445808,0.21918568,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8340957744,0.0009673028,292.70989268,293.30778886,9.6241374802,-0.3168750532,2.2834173624,22.221675796,7.4880255872,19.858840752,2.3261789344,0.126793042,1.5139754982,0.8122034364,0.07975752,38.272867272,0.913762154,67.201431018,406.4608805,0.0040116568,1,"HIE3","Mike"
